,"Timestamp,Mode,Data",Timestamp,mode,Data,AX,AY,AZ,fAX,fAY,fAZ
221,"18:18:17:904,RX,0001819129 [app] INFO: ACCEL: ,1184.000000,2176.000000,-6656.000000,-90.158241,-217.045547,-1103.828369",18:18:17:904,RX,0001819129 [app] INFO: ACCEL: ,1184.000000,2176.000000,-6656.000000,-90.158241,-217.045547,-1103.828369
222,"18:18:17:997,RX,0001819219 [app] INFO: ACCEL: ,3424.000000,480.000000,-2784.000000,-18.339474,-194.601105,-1218.904053",18:18:17:997,RX,0001819219 [app] INFO: ACCEL: ,3424.000000,480.000000,-2784.000000,-18.339474,-194.601105,-1218.904053
223,"18:18:18:084,RX,0001819309 [app] INFO: ACCEL: ,320.000000,-672.000000,1312.000000,-11.097267,-209.694580,-1051.581543",18:18:18:084,RX,0001819309 [app] INFO: ACCEL: ,320.000000,-672.000000,1312.000000,-11.097267,-209.694580,-1051.581543
224,"18:18:18:176,RX,0001819399 [app] INFO: ACCEL: ,-1376.000000,-64.000000,3232.000000,-39.890419,-205.188141,-773.375366",18:18:18:176,RX,0001819399 [app] INFO: ACCEL: ,-1376.000000,-64.000000,3232.000000,-39.890419,-205.188141,-773.375366
225,"18:18:18:263,RX,0001819489 [app] INFO: ACCEL: ,-640.000000,-768.000000,-96.000000,-52.619686,-222.121735,-728.758789",18:18:18:263,RX,0001819489 [app] INFO: ACCEL: ,-640.000000,-768.000000,-96.000000,-52.619686,-222.121735,-728.758789
226,"18:18:18:361,RX,0001819579 [app] INFO: ACCEL: ,-832.000000,32.000000,608.000000,-68.998398,-214.618088,-645.102661",18:18:18:361,RX,0001819579 [app] INFO: ACCEL: ,-832.000000,32.000000,608.000000,-68.998398,-214.618088,-645.102661
227,"18:18:18:444,RX,0001819669 [app] INFO: ACCEL: ,96.000000,-1568.000000,1216.000000,-65.550491,-253.625854,-532.738464",18:18:18:444,RX,0001819669 [app] INFO: ACCEL: ,96.000000,-1568.000000,1216.000000,-65.550491,-253.625854,-532.738464
228,"18:18:18:534,RX,0001819759 [app] INFO: ACCEL: ,288.000000,-576.000000,352.000000,-58.290314,-262.894592,-480.599152",18:18:18:534,RX,0001819759 [app] INFO: ACCEL: ,288.000000,-576.000000,352.000000,-58.290314,-262.894592,-480.599152
229,"18:18:18:624,RX,0001819849 [app] INFO: ACCEL: ,-64.000000,384.000000,-1248.000000,-58.405998,-244.701935,-524.019653",18:18:18:624,RX,0001819849 [app] INFO: ACCEL: ,-64.000000,384.000000,-1248.000000,-58.405998,-244.701935,-524.019653
230,"18:18:18:715,RX,0001819939 [app] INFO: ACCEL: ,128.000000,128.000000,-288.000000,-54.703770,-234.378876,-511.197052",18:18:18:715,RX,0001819939 [app] INFO: ACCEL: ,128.000000,128.000000,-288.000000,-54.703770,-234.378876,-511.197052
231,"18:18:18:810,RX,0001820029 [app] INFO: ACCEL: ,32.000000,-736.000000,-1024.000000,-53.009102,-247.996292,-537.739563",18:18:18:810,RX,0001820029 [app] INFO: ACCEL: ,32.000000,-736.000000,-1024.000000,-53.009102,-247.996292,-537.739563
232,"18:18:18:894,RX,0001820119 [app] INFO: ACCEL: ,1120.000000,-480.000000,-2144.000000,-30.483322,-254.187881,-617.557983",18:18:18:894,RX,0001820119 [app] INFO: ACCEL: ,1120.000000,-480.000000,-2144.000000,-30.483322,-254.187881,-617.557983
233,"18:18:18:983,RX,0001820209 [app] INFO: ACCEL: ,1024.000000,-672.000000,-1696.000000,-10.158054,-265.097443,-670.171143",18:18:18:983,RX,0001820209 [app] INFO: ACCEL: ,1024.000000,-672.000000,-1696.000000,-10.158054,-265.097443,-670.171143
234,"18:18:19:073,RX,0001820299 [app] INFO: ACCEL: ,704.000000,224.000000,800.000000,3.626420,-252.550171,-600.378296",18:18:19:073,RX,0001820299 [app] INFO: ACCEL: ,704.000000,224.000000,800.000000,3.626420,-252.550171,-600.378296
236,"18:18:19:253,RX,0001820479 [app] INFO: ACCEL: ,1792.000000,-1120.000000,384.000000,45.359314,-256.958527,-465.629150",18:18:19:253,RX,0001820479 [app] INFO: ACCEL: ,1792.000000,-1120.000000,384.000000,45.359314,-256.958527,-465.629150
237,"18:18:19:344,RX,0001820569 [app] INFO: ACCEL: ,-928.000000,192.000000,992.000000,26.584114,-245.834351,-400.134155",18:18:19:344,RX,0001820569 [app] INFO: ACCEL: ,-928.000000,192.000000,992.000000,26.584114,-245.834351,-400.134155
238,"18:18:19:478,RX,0001820659 [app] INFO: ACCEL: ,672.000000,-704.000000,-480.000000,39.031181,-257.009216,-403.664124",18:18:19:478,RX,0001820659 [app] INFO: ACCEL: ,672.000000,-704.000000,-480.000000,39.031181,-257.009216,-403.664124
239,"18:18:19:569,RX,0001820794 [app] INFO: ACCEL: ,-736.000000,4032.000000,1920.000000,24.181580,-153.975830,-305.158173",18:18:19:569,RX,0001820794 [app] INFO: ACCEL: ,-736.000000,4032.000000,1920.000000,24.181580,-153.975830,-305.158173
240,"18:18:19:658,RX,0001820884 [app] INFO: ACCEL: ,-736.000000,832.000000,512.000000,9.673020,-128.912048,-270.446777",18:18:19:658,RX,0001820884 [app] INFO: ACCEL: ,-736.000000,832.000000,512.000000,9.673020,-128.912048,-270.446777
241,"18:18:19:748,RX,0001820974 [app] INFO: ACCEL: ,480.000000,-160.000000,-2592.000000,18.612776,-129.697540,-366.525848",18:18:19:748,RX,0001820974 [app] INFO: ACCEL: ,480.000000,-160.000000,-2592.000000,18.612776,-129.697540,-366.525848
242,"18:18:19:838,RX,0001821064 [app] INFO: ACCEL: ,288.000000,-2080.000000,-736.000000,23.684029,-177.789810,-381.862579",18:18:19:838,RX,0001821064 [app] INFO: ACCEL: ,288.000000,-2080.000000,-736.000000,23.684029,-177.789810,-381.862579
243,"18:18:19:928,RX,0001821154 [app] INFO: ACCEL: ,0.000000,-224.000000,-448.000000,23.244097,-178.944168,-384.517212",18:18:19:928,RX,0001821154 [app] INFO: ACCEL: ,0.000000,-224.000000,-448.000000,23.244097,-178.944168,-384.517212
244,"18:18:20:018,RX,0001821244 [app] INFO: ACCEL: ,-1248.000000,864.000000,-224.000000,0.050567,-153.502747,-378.315125",18:18:20:018,RX,0001821244 [app] INFO: ACCEL: ,-1248.000000,864.000000,-224.000000,0.050567,-153.502747,-378.315125
245,"18:18:20:108,RX,0001821334 [app] INFO: ACCEL: ,-2048.000000,64.000000,960.000000,-37.561951,-148.217957,-328.374939",18:18:20:108,RX,0001821334 [app] INFO: ACCEL: ,-2048.000000,64.000000,960.000000,-37.561951,-148.217957,-328.374939
246,"18:18:20:198,RX,0001821424 [app] INFO: ACCEL: ,192.000000,576.000000,64.000000,-33.255672,-130.965668,-313.896027",18:18:20:198,RX,0001821424 [app] INFO: ACCEL: ,192.000000,576.000000,64.000000,-33.255672,-130.965668,-313.896027
247,"18:18:20:288,RX,0001821514 [app] INFO: ACCEL: ,672.000000,-1216.000000,-928.000000,-20.211096,-156.568954,-335.915802",18:18:20:288,RX,0001821514 [app] INFO: ACCEL: ,672.000000,-1216.000000,-928.000000,-20.211096,-156.568954,-335.915802
248,"18:18:20:379,RX,0001821604 [app] INFO: ACCEL: ,704.000000,416.000000,1120.000000,-6.877083,-143.089966,-284.921173",18:18:20:379,RX,0001821604 [app] INFO: ACCEL: ,704.000000,416.000000,1120.000000,-6.877083,-143.089966,-284.921173
249,"18:18:20:468,RX,0001821694 [app] INFO: ACCEL: ,192.000000,-1344.000000,-1216.000000,-3.230479,-171.019608,-317.314911",18:18:20:468,RX,0001821694 [app] INFO: ACCEL: ,192.000000,-1344.000000,-1216.000000,-3.230479,-171.019608,-317.314911
250,"18:18:20:566,RX,0001821784 [app] INFO: ACCEL: ,1472.000000,544.000000,-704.000000,23.435991,-154.387054,-330.549805",18:18:20:566,RX,0001821784 [app] INFO: ACCEL: ,1472.000000,544.000000,-704.000000,23.435991,-154.387054,-330.549805
251,"18:18:20:648,RX,0001821874 [app] INFO: ACCEL: ,224.000000,-768.000000,2432.000000,27.100193,-168.531113,-238.442993",18:18:20:648,RX,0001821874 [app] INFO: ACCEL: ,224.000000,-768.000000,2432.000000,27.100193,-168.531113,-238.442993
252,"18:18:20:738,RX,0001821975 [app] INFO: ACCEL: ,-736.000000,832.000000,-32.000000,13.354949,-145.717697,-231.426498",18:18:20:738,RX,0001821975 [app] INFO: ACCEL: ,-736.000000,832.000000,-32.000000,13.354949,-145.717697,-231.426498
253,"18:18:20:829,RX,0001822054 [app] INFO: ACCEL: ,-352.000000,-1760.000000,640.000000,6.793591,-182.408661,-202.668015",18:18:20:829,RX,0001822054 [app] INFO: ACCEL: ,-352.000000,-1760.000000,640.000000,6.793591,-182.408661,-202.668015
254,"18:18:20:919,RX,0001822144 [app] INFO: ACCEL: ,-512.000000,-256.000000,-640.000000,-2.424669,-184.095734,-216.875183",18:18:20:919,RX,0001822144 [app] INFO: ACCEL: ,-512.000000,-256.000000,-640.000000,-2.424669,-184.095734,-216.875183
255,"18:18:21:010,RX,0001822234 [app] INFO: ACCEL: ,-352.000000,-256.000000,704.000000,-8.589914,-185.709503,-187.655487",18:18:21:010,RX,0001822234 [app] INFO: ACCEL: ,-352.000000,-256.000000,704.000000,-8.589914,-185.709503,-187.655487
256,"18:18:21:099,RX,0001822324 [app] INFO: ACCEL: ,-576.000000,1120.000000,320.000000,-18.491100,-157.007935,-171.764252",18:18:21:099,RX,0001822324 [app] INFO: ACCEL: ,-576.000000,1120.000000,320.000000,-18.491100,-157.007935,-171.764252
257,"18:18:21:188,RX,0001822414 [app] INFO: ACCEL: ,-32.000000,-608.000000,608.000000,-18.725368,-166.955963,-147.863098",18:18:21:188,RX,0001822414 [app] INFO: ACCEL: ,-32.000000,-608.000000,608.000000,-18.725368,-166.955963,-147.863098
258,"18:18:21:278,RX,0001822504 [app] INFO: ACCEL: ,-224.000000,-480.000000,-32.000000,-22.225441,-173.771698,-144.365189",18:18:21:278,RX,0001822504 [app] INFO: ACCEL: ,-224.000000,-480.000000,-32.000000,-22.225441,-173.771698,-144.365189
259,"18:18:21:369,RX,0001822594 [app] INFO: ACCEL: ,-544.000000,-256.000000,96.000000,-31.008211,-175.534592,-137.305374",18:18:21:369,RX,0001822594 [app] INFO: ACCEL: ,-544.000000,-256.000000,96.000000,-31.008211,-175.534592,-137.305374
260,"18:18:21:458,RX,0001822684 [app] INFO: ACCEL: ,384.000000,-96.000000,-512.000000,-24.067732,-173.862549,-148.046509",18:18:21:458,RX,0001822684 [app] INFO: ACCEL: ,384.000000,-96.000000,-512.000000,-24.067732,-173.862549,-148.046509
261,"18:18:21:549,RX,0001822774 [app] INFO: ACCEL: ,-448.000000,-256.000000,-1120.000000,-31.097757,-175.556396,-175.329712",18:18:21:549,RX,0001822774 [app] INFO: ACCEL: ,-448.000000,-256.000000,-1120.000000,-31.097757,-175.556396,-175.329712
262,"18:18:21:638,RX,0001822864 [app] INFO: ACCEL: ,288.000000,320.000000,-352.000000,-25.849104,-165.527359,-180.244690",18:18:21:638,RX,0001822864 [app] INFO: ACCEL: ,288.000000,320.000000,-352.000000,-25.849104,-165.527359,-180.244690
263,"18:18:21:727,RX,0001822954 [app] INFO: ACCEL: ,224.000000,640.000000,-64.000000,-21.780602,-149.393326,-177.087479",18:18:21:727,RX,0001822954 [app] INFO: ACCEL: ,224.000000,640.000000,-64.000000,-21.780602,-149.393326,-177.087479
264,"18:18:21:818,RX,0001823044 [app] INFO: ACCEL: ,288.000000,1312.000000,-704.000000,-16.792606,-120.244530,-191.051590",18:18:21:818,RX,0001823044 [app] INFO: ACCEL: ,288.000000,1312.000000,-704.000000,-16.792606,-120.244530,-191.051590
265,"18:18:21:908,RX,0001823134 [app] INFO: ACCEL: ,896.000000,1024.000000,-800.000000,-2.239808,-97.227005,-206.934494",18:18:21:908,RX,0001823134 [app] INFO: ACCEL: ,896.000000,1024.000000,-800.000000,-2.239808,-97.227005,-206.934494
266,"18:18:22:045,RX,0001823224 [app] INFO: ACCEL: ,-1056.000000,800.000000,224.000000,-19.073496,-79.137642,-195.850372",18:18:22:045,RX,0001823224 [app] INFO: ACCEL: ,-1056.000000,800.000000,224.000000,-19.073496,-79.137642,-195.850372
267,"18:18:22:133,RX,0001823359 [app] INFO: ACCEL: ,288.000000,224.000000,864.000000,-14.145042,-73.041397,-169.050140",18:18:22:133,RX,0001823359 [app] INFO: ACCEL: ,288.000000,224.000000,864.000000,-14.145042,-73.041397,-169.050140
268,"18:18:22:223,RX,0001823449 [app] INFO: ACCEL: ,64.000000,-1408.000000,32.000000,-12.903185,-99.515182,-163.989151",18:18:22:223,RX,0001823449 [app] INFO: ACCEL: ,64.000000,-1408.000000,32.000000,-12.903185,-99.515182,-163.989151
269,"18:18:22:316,RX,0001823539 [app] INFO: ACCEL: ,-352.000000,32.000000,-224.000000,-18.215872,-96.890884,-165.468475",18:18:22:316,RX,0001823539 [app] INFO: ACCEL: ,-352.000000,32.000000,-224.000000,-18.215872,-96.890884,-165.468475
270,"18:18:22:403,RX,0001823629 [app] INFO: ACCEL: ,-576.000000,224.000000,64.000000,-26.877413,-90.596794,-159.941467",18:18:22:403,RX,0001823629 [app] INFO: ACCEL: ,-576.000000,224.000000,64.000000,-26.877413,-90.596794,-159.941467
271,"18:18:22:493,RX,0001823719 [app] INFO: ACCEL: ,-64.000000,576.000000,-384.000000,-27.451290,-77.692703,-165.234848",18:18:22:493,RX,0001823719 [app] INFO: ACCEL: ,-64.000000,576.000000,-384.000000,-27.451290,-77.692703,-165.234848
272,"18:18:22:586,RX,0001823809 [app] INFO: ACCEL: ,-416.000000,1824.000000,-128.000000,-33.370739,-41.106316,-164.371719",18:18:22:586,RX,0001823809 [app] INFO: ACCEL: ,-416.000000,1824.000000,-128.000000,-33.370739,-41.106316,-164.371719
273,"18:18:22:675,RX,0001823899 [app] INFO: ACCEL: ,-640.000000,1632.000000,-1664.000000,-42.543583,-8.347621,-198.371414",18:18:22:675,RX,0001823899 [app] INFO: ACCEL: ,-640.000000,1632.000000,-1664.000000,-42.543583,-8.347621,-198.371414
275,"18:18:22:764,RX,0001823989 [app] INFO: ACCEL: ,-832.000000,1568.000000,-1952.000000,-54.443665,22.916737,-238.387802",18:18:22:764,RX,0001823989 [app] INFO: ACCEL: ,-832.000000,1568.000000,-1952.000000,-54.443665,22.916737,-238.387802
278,"18:18:22:944,RX,0001824169 [app] INFO: ACCEL: ,-896.000000,-256.000000,128.000000,-68.057404,5.601777,-223.982971",18:18:22:944,RX,0001824169 [app] INFO: ACCEL: ,-896.000000,-256.000000,128.000000,-68.057404,5.601777,-223.982971
279,"18:18:23:080,RX,0001824259 [app] INFO: ACCEL: ,-128.000000,32.000000,64.000000,-68.950729,6.119170,-217.553253",18:18:23:080,RX,0001824259 [app] INFO: ACCEL: ,-128.000000,32.000000,64.000000,-68.950729,6.119170,-217.553253
280,"18:18:23:169,RX,0001824394 [app] INFO: ACCEL: ,672.000000,192.000000,192.000000,-58.057663,9.694172,-208.558578",18:18:23:169,RX,0001824394 [app] INFO: ACCEL: ,672.000000,192.000000,192.000000,-58.057663,9.694172,-208.558578
281,"18:18:23:259,RX,0001824484 [app] INFO: ACCEL: ,-544.000000,-128.000000,160.000000,-65.201027,7.086428,-200.574707",18:18:23:259,RX,0001824484 [app] INFO: ACCEL: ,-544.000000,-128.000000,160.000000,-65.201027,7.086428,-200.574707
282,"18:18:23:398,RX,0001824574 [app] INFO: ACCEL: ,448.000000,-928.000000,-96.000000,-57.695053,-10.340676,-198.341400",18:18:23:398,RX,0001824574 [app] INFO: ACCEL: ,448.000000,-928.000000,-96.000000,-57.695053,-10.340676,-198.341400
283,"18:18:23:484,RX,0001824709 [app] INFO: ACCEL: ,-448.000000,64.000000,160.000000,-63.378193,-8.955584,-190.833313",18:18:23:484,RX,0001824709 [app] INFO: ACCEL: ,-448.000000,64.000000,160.000000,-63.378193,-8.955584,-190.833313
284,"18:18:23:577,RX,0001824799 [app] INFO: ACCEL: ,160.000000,96.000000,192.000000,-60.147652,-7.033048,-182.921539",18:18:23:577,RX,0001824799 [app] INFO: ACCEL: ,160.000000,96.000000,192.000000,-60.147652,-7.033048,-182.921539
285,"18:18:23:666,RX,0001824889 [app] INFO: ACCEL: ,0.000000,-384.000000,-64.000000,-59.286407,-13.827949,-180.495560",18:18:23:666,RX,0001824889 [app] INFO: ACCEL: ,0.000000,-384.000000,-64.000000,-59.286407,-13.827949,-180.495560
286,"18:18:23:754,RX,0001824979 [app] INFO: ACCEL: ,288.000000,-576.000000,352.000000,-54.378063,-23.855494,-169.825119",18:18:23:754,RX,0001824979 [app] INFO: ACCEL: ,288.000000,-576.000000,352.000000,-54.378063,-23.855494,-169.825119
287,"18:18:23:894,RX,0001825069 [app] INFO: ACCEL: ,-64.000000,224.000000,-64.000000,-54.513077,-19.463964,-167.724487",18:18:23:894,RX,0001825069 [app] INFO: ACCEL: ,-64.000000,224.000000,-64.000000,-54.513077,-19.463964,-167.724487
288,"18:18:23:982,RX,0001825204 [app] INFO: ACCEL: ,416.000000,-224.000000,-256.000000,-48.001015,-23.042206,-169.446213",18:18:23:982,RX,0001825204 [app] INFO: ACCEL: ,416.000000,-224.000000,-256.000000,-48.001015,-23.042206,-169.446213
289,"18:18:24:114,RX,0001825294 [app] INFO: ACCEL: ,-768.000000,352.000000,256.000000,-57.921230,-16.567944,-161.292953",18:18:24:114,RX,0001825294 [app] INFO: ACCEL: ,-768.000000,352.000000,256.000000,-57.921230,-16.567944,-161.292953
290,"18:18:24:204,RX,0001825429 [app] INFO: ACCEL: ,288.000000,-64.000000,960.000000,-53.153103,-17.378790,-140.032547",18:18:24:204,RX,0001825429 [app] INFO: ACCEL: ,288.000000,-64.000000,960.000000,-53.153103,-17.378790,-140.032547
291,"18:18:24:294,RX,0001825519 [app] INFO: ACCEL: ,-192.000000,544.000000,288.000000,-55.053806,-7.934560,-131.892578",18:18:24:294,RX,0001825519 [app] INFO: ACCEL: ,-192.000000,544.000000,288.000000,-55.053806,-7.934560,-131.892578
292,"18:18:24:394,RX,0001825609 [app] INFO: ACCEL: ,-352.000000,-576.000000,-96.000000,-59.074856,-17.436924,-131.217117",18:18:24:394,RX,0001825609 [app] INFO: ACCEL: ,-352.000000,-576.000000,-96.000000,-59.074856,-17.436924,-131.217117
293,"18:18:24:477,RX,0001825699 [app] INFO: ACCEL: ,-768.000000,-384.000000,32.000000,-68.601891,-23.535135,-128.200150",18:18:24:477,RX,0001825699 [app] INFO: ACCEL: ,-768.000000,-384.000000,32.000000,-68.601891,-23.535135,-128.200150
294,"18:18:24:565,RX,0001825789 [app] INFO: ACCEL: ,-960.000000,-1536.000000,1376.000000,-80.587624,-48.463497,-100.813019",18:18:24:565,RX,0001825789 [app] INFO: ACCEL: ,-960.000000,-1536.000000,1376.000000,-80.587624,-48.463497,-100.813019
295,"18:18:24:658,RX,0001825879 [app] INFO: ACCEL: ,-224.000000,-1120.000000,736.000000,-82.523827,-66.354927,-85.407646",18:18:24:658,RX,0001825879 [app] INFO: ACCEL: ,-224.000000,-1120.000000,736.000000,-82.523827,-66.354927,-85.407646
296,"18:18:24:743,RX,0001825969 [app] INFO: ACCEL: ,672.000000,832.000000,384.000000,-72.444305,-51.290569,-76.782860",18:18:24:743,RX,0001825969 [app] INFO: ACCEL: ,672.000000,832.000000,384.000000,-72.444305,-51.290569,-76.782860
297,"18:18:24:836,RX,0001826059 [app] INFO: ACCEL: ,-32.000000,-864.000000,-128.000000,-71.903206,-64.930771,-77.715454",18:18:24:836,RX,0001826059 [app] INFO: ACCEL: ,-32.000000,-864.000000,-128.000000,-71.903206,-64.930771,-77.715454
298,"18:18:24:924,RX,0001826149 [app] INFO: ACCEL: ,448.000000,480.000000,-224.000000,-65.033798,-55.792076,-80.334084",18:18:24:924,RX,0001826149 [app] INFO: ACCEL: ,448.000000,480.000000,-224.000000,-65.033798,-55.792076,-80.334084
299,"18:18:25:017,RX,0001826239 [app] INFO: ACCEL: ,-128.000000,32.000000,-640.000000,-65.863335,-54.328537,-90.204727",18:18:25:017,RX,0001826239 [app] INFO: ACCEL: ,-128.000000,32.000000,-640.000000,-65.863335,-54.328537,-90.204727
300,"18:18:25:105,RX,0001826329 [app] INFO: ACCEL: ,-160.000000,-224.000000,288.000000,-67.088921,-57.115475,-83.577972",18:18:25:105,RX,0001826329 [app] INFO: ACCEL: ,-160.000000,-224.000000,288.000000,-67.088921,-57.115475,-83.577972
301,"18:18:25:195,RX,0001826419 [app] INFO: ACCEL: ,-1280.000000,128.000000,0.000000,-82.706100,-54.114010,-82.128075",18:18:25:195,RX,0001826419 [app] INFO: ACCEL: ,-1280.000000,128.000000,0.000000,-82.706100,-54.114010,-82.128075
302,"18:18:25:289,RX,0001826509 [app] INFO: ACCEL: ,-800.000000,-800.000000,192.000000,-92.042732,-66.058212,-77.445946",18:18:25:289,RX,0001826509 [app] INFO: ACCEL: ,-800.000000,-800.000000,192.000000,-92.042732,-66.058212,-77.445946
303,"18:18:25:421,RX,0001826599 [app] INFO: ACCEL: ,-384.000000,-1696.000000,736.000000,-95.847267,-92.124908,-63.711918",18:18:25:421,RX,0001826599 [app] INFO: ACCEL: ,-384.000000,-1696.000000,736.000000,-95.847267,-92.124908,-63.711918
304,"18:18:25:513,RX,0001826734 [app] INFO: ACCEL: ,256.000000,128.000000,384.000000,-91.295189,-88.548874,-56.159466",18:18:25:513,RX,0001826734 [app] INFO: ACCEL: ,256.000000,128.000000,384.000000,-91.295189,-88.548874,-56.159466
305,"18:18:25:598,RX,0001826824 [app] INFO: ACCEL: ,0.000000,544.000000,-64.000000,-90.121033,-78.393288,-56.290680",18:18:25:598,RX,0001826824 [app] INFO: ACCEL: ,0.000000,544.000000,-64.000000,-90.121033,-78.393288,-56.290680
306,"18:18:25:691,RX,0001826914 [app] INFO: ACCEL: ,-192.000000,0.000000,-352.000000,-91.417007,-77.139153,-61.158733",18:18:25:691,RX,0001826914 [app] INFO: ACCEL: ,-192.000000,0.000000,-352.000000,-91.417007,-77.139153,-61.158733
307,"18:18:25:779,RX,0001827004 [app] INFO: ACCEL: ,-32.000000,128.000000,-96.000000,-90.669174,-73.904022,-61.726295",18:18:25:779,RX,0001827004 [app] INFO: ACCEL: ,-32.000000,128.000000,-96.000000,-90.669174,-73.904022,-61.726295
308,"18:18:25:872,RX,0001827094 [app] INFO: ACCEL: ,384.000000,192.000000,-192.000000,-84.762222,-69.759033,-63.815857",18:18:25:872,RX,0001827094 [app] INFO: ACCEL: ,384.000000,192.000000,-192.000000,-84.762222,-69.759033,-63.815857
309,"18:18:25:960,RX,0001827184 [app] INFO: ACCEL: ,64.000000,192.000000,-224.000000,-82.916588,-65.720253,-66.351097",18:18:25:960,RX,0001827184 [app] INFO: ACCEL: ,64.000000,192.000000,-224.000000,-82.916588,-65.720253,-66.351097
310,"18:18:26:050,RX,0001827274 [app] INFO: ACCEL: ,-96.000000,32.000000,128.000000,-83.077393,-64.227745,-63.313469",18:18:26:050,RX,0001827274 [app] INFO: ACCEL: ,-96.000000,32.000000,128.000000,-83.077393,-64.227745,-63.313469
311,"18:18:26:140,RX,0001827364 [app] INFO: ACCEL: ,-64.000000,256.000000,0.000000,-82.845703,-59.401123,-62.335403",18:18:26:140,RX,0001827364 [app] INFO: ACCEL: ,-64.000000,256.000000,0.000000,-82.845703,-59.401123,-62.335403
312,"18:18:26:231,RX,0001827454 [app] INFO: ACCEL: ,32.000000,64.000000,64.000000,-81.467171,-57.557220,-60.411072",18:18:26:231,RX,0001827454 [app] INFO: ACCEL: ,32.000000,64.000000,64.000000,-81.467171,-57.557220,-60.411072
313,"18:18:26:320,RX,0001827544 [app] INFO: ACCEL: ,192.000000,-32.000000,64.000000,-78.216232,-57.180042,-58.539841",18:18:26:320,RX,0001827544 [app] INFO: ACCEL: ,192.000000,-32.000000,64.000000,-78.216232,-57.180042,-58.539841
314,"18:18:26:408,RX,0001827634 [app] INFO: ACCEL: ,-128.000000,128.000000,160.000000,-78.804260,-54.485516,-55.293610",18:18:26:408,RX,0001827634 [app] INFO: ACCEL: ,-128.000000,128.000000,160.000000,-78.804260,-54.485516,-55.293610
315,"18:18:26:501,RX,0001827724 [app] INFO: ACCEL: ,-128.000000,-320.000000,-128.000000,-79.379128,-58.307465,-56.362377",18:18:26:501,RX,0001827724 [app] INFO: ACCEL: ,-128.000000,-320.000000,-128.000000,-79.379128,-58.307465,-56.362377
316,"18:18:26:588,RX,0001827814 [app] INFO: ACCEL: ,-256.000000,32.000000,96.000000,-81.421143,-57.019272,-54.151966",18:18:26:588,RX,0001827814 [app] INFO: ACCEL: ,-256.000000,32.000000,96.000000,-81.421143,-57.019272,-54.151966
317,"18:18:26:679,RX,0001827904 [app] INFO: ACCEL: ,-128.000000,-32.000000,0.000000,-81.955368,-56.666775,-53.375259",18:18:26:679,RX,0001827904 [app] INFO: ACCEL: ,-128.000000,-32.000000,0.000000,-81.955368,-56.666775,-53.375259
319,"18:18:26:862,RX,0001828084 [app] INFO: ACCEL: ,224.000000,-32.000000,96.000000,-78.678490,-56.429092,-49.199303",18:18:26:862,RX,0001828084 [app] INFO: ACCEL: ,224.000000,-32.000000,96.000000,-78.678490,-56.429092,-49.199303
320,"18:18:26:949,RX,0001828174 [app] INFO: ACCEL: ,-192.000000,224.000000,64.000000,-79.944069,-52.634148,-47.631973",18:18:26:949,RX,0001828174 [app] INFO: ACCEL: ,-192.000000,224.000000,64.000000,-79.944069,-52.634148,-47.631973
321,"18:18:27:040,RX,0001828264 [app] INFO: ACCEL: ,-224.000000,320.000000,-192.000000,-81.538689,-47.631226,-49.607960",18:18:27:040,RX,0001828264 [app] INFO: ACCEL: ,-224.000000,320.000000,-192.000000,-81.538689,-47.631226,-49.607960
322,"18:18:27:129,RX,0001828354 [app] INFO: ACCEL: ,-224.000000,-128.000000,0.000000,-83.102837,-48.703777,-48.936230",18:18:27:129,RX,0001828354 [app] INFO: ACCEL: ,-224.000000,-128.000000,0.000000,-83.102837,-48.703777,-48.936230
323,"18:18:27:219,RX,0001828444 [app] INFO: ACCEL: ,-32.000000,-64.000000,-224.000000,-82.546288,-48.905540,-51.277355",18:18:27:219,RX,0001828444 [app] INFO: ACCEL: ,-32.000000,-64.000000,-224.000000,-82.546288,-48.905540,-51.277355
324,"18:18:27:314,RX,0001828534 [app] INFO: ACCEL: ,-32.000000,32.000000,128.000000,-82.001175,-47.851929,-48.903347",18:18:27:314,RX,0001828534 [app] INFO: ACCEL: ,-32.000000,32.000000,128.000000,-82.001175,-47.851929,-48.903347
325,"18:18:27:399,RX,0001828624 [app] INFO: ACCEL: ,320.000000,-96.000000,64.000000,-77.707802,-48.471874,-47.422588",18:18:27:399,RX,0001828624 [app] INFO: ACCEL: ,320.000000,-96.000000,64.000000,-77.707802,-48.471874,-47.422588
326,"18:18:27:489,RX,0001828714 [app] INFO: ACCEL: ,-96.000000,-32.000000,64.000000,-77.902634,-48.262283,-45.976952",18:18:27:489,RX,0001828714 [app] INFO: ACCEL: ,-96.000000,-32.000000,64.000000,-77.902634,-48.262283,-45.976952
327,"18:18:27:580,RX,0001828804 [app] INFO: ACCEL: ,-64.000000,160.000000,64.000000,-77.756058,-45.644745,-44.565250",18:18:27:580,RX,0001828804 [app] INFO: ACCEL: ,-64.000000,160.000000,64.000000,-77.756058,-45.644745,-44.565250
328,"18:18:27:668,RX,0001828894 [app] INFO: ACCEL: ,-128.000000,192.000000,-64.000000,-78.280388,-42.682858,-44.812096",18:18:27:668,RX,0001828894 [app] INFO: ACCEL: ,-128.000000,192.000000,-64.000000,-78.280388,-42.682858,-44.812096
