,"Timestamp,Mode,Data",Timestamp,mode,Data,AX,AY,AZ,fAX,fAY,fAZ
223,"18:17:03:609,RX,0001744834 [app] INFO: ACCEL: ,160.000000,704.000000,224.000000,-33.514874,209.431366,81.564560",18:17:03:609,RX,0001744834 [app] INFO: ACCEL: ,160.000000,704.000000,224.000000,-33.514874,209.431366,81.564560
224,"18:17:03:699,RX,0001744925 [app] INFO: ACCEL: ,-128.000000,-320.000000,-32.000000,-34.681786,202.161880,80.025513",18:17:03:699,RX,0001744925 [app] INFO: ACCEL: ,-128.000000,-320.000000,-32.000000,-34.681786,202.161880,80.025513
225,"18:17:03:790,RX,0001745014 [app] INFO: ACCEL: ,32.000000,-192.000000,704.000000,-33.866779,196.767303,88.387360",18:17:03:790,RX,0001745014 [app] INFO: ACCEL: ,32.000000,-192.000000,704.000000,-33.866779,196.767303,88.387360
226,"18:17:03:878,RX,0001745104 [app] INFO: ACCEL: ,416.000000,352.000000,384.000000,-28.427589,198.879471,92.344589",18:17:03:878,RX,0001745104 [app] INFO: ACCEL: ,416.000000,352.000000,384.000000,-28.427589,198.879471,92.344589
227,"18:17:04:024,RX,0001745194 [app] INFO: ACCEL: ,32.000000,-192.000000,608.000000,-27.699291,193.616333,99.195984",18:17:04:024,RX,0001745194 [app] INFO: ACCEL: ,32.000000,-192.000000,608.000000,-27.699291,193.616333,99.195984
228,"18:17:04:104,RX,0001745329 [app] INFO: ACCEL: ,-704.000000,-480.000000,64.000000,-35.762897,184.597641,98.729774",18:17:04:104,RX,0001745329 [app] INFO: ACCEL: ,-704.000000,-480.000000,64.000000,-35.762897,184.597641,98.729774
229,"18:17:04:196,RX,0001745419 [app] INFO: ACCEL: ,192.000000,192.000000,0.000000,-33.043388,184.696732,97.438202",18:17:04:196,RX,0001745419 [app] INFO: ACCEL: ,192.000000,192.000000,0.000000,-33.043388,184.696732,97.438202
230,"18:17:04:283,RX,0001745509 [app] INFO: ACCEL: ,224.000000,192.000000,544.000000,-29.996828,184.793228,103.215889",18:17:04:283,RX,0001745509 [app] INFO: ACCEL: ,224.000000,192.000000,544.000000,-29.996828,184.793228,103.215889
231,"18:17:04:373,RX,0001745599 [app] INFO: ACCEL: ,320.000000,-64.000000,192.000000,-25.876316,181.548508,104.359917",18:17:04:373,RX,0001745599 [app] INFO: ACCEL: ,320.000000,-64.000000,192.000000,-25.876316,181.548508,104.359917
232,"18:17:04:463,RX,0001745689 [app] INFO: ACCEL: ,64.000000,128.000000,-384.000000,-24.823280,180.855743,98.136314",18:17:04:463,RX,0001745689 [app] INFO: ACCEL: ,64.000000,128.000000,-384.000000,-24.823280,180.855743,98.136314
234,"18:17:04:689,RX,0001745914 [app] INFO: ACCEL: ,32.000000,480.000000,-160.000000,-22.417074,179.953445,93.660461",18:17:04:689,RX,0001745914 [app] INFO: ACCEL: ,32.000000,480.000000,-160.000000,-22.417074,179.953445,93.660461
235,"18:17:04:827,RX,0001746004 [app] INFO: ACCEL: ,64.000000,0.000000,-352.000000,-21.433254,177.680161,88.100075",18:17:04:827,RX,0001746004 [app] INFO: ACCEL: ,64.000000,0.000000,-352.000000,-21.433254,177.680161,88.100075
236,"18:17:04:914,RX,0001746139 [app] INFO: ACCEL: ,-480.000000,-160.000000,-64.000000,-26.603889,173.452606,86.209251",18:17:04:914,RX,0001746139 [app] INFO: ACCEL: ,-480.000000,-160.000000,-64.000000,-26.603889,173.452606,86.209251
237,"18:17:05:049,RX,0001746229 [app] INFO: ACCEL: ,32.000000,192.000000,-256.000000,-25.944536,173.683472,81.994705",18:17:05:049,RX,0001746229 [app] INFO: ACCEL: ,32.000000,192.000000,-256.000000,-25.944536,173.683472,81.994705
238,"18:17:05:186,RX,0001746409 [app] INFO: ACCEL: ,-160.000000,0.000000,-96.000000,-27.437746,171.547409,79.814606",18:17:05:186,RX,0001746409 [app] INFO: ACCEL: ,-160.000000,0.000000,-96.000000,-27.437746,171.547409,79.814606
239,"18:17:05:274,RX,0001746499 [app] INFO: ACCEL: ,-288.000000,256.000000,-128.000000,-30.315722,172.576950,77.291222",18:17:05:274,RX,0001746499 [app] INFO: ACCEL: ,-288.000000,256.000000,-128.000000,-30.315722,172.576950,77.291222
240,"18:17:05:411,RX,0001746589 [app] INFO: ACCEL: ,-32.000000,128.000000,0.000000,-30.334217,172.039169,76.360168",18:17:05:411,RX,0001746589 [app] INFO: ACCEL: ,-32.000000,128.000000,0.000000,-30.334217,172.039169,76.360168
241,"18:17:05:500,RX,0001746724 [app] INFO: ACCEL: ,64.000000,-128.000000,-32.000000,-29.309561,168.459457,75.068420",18:17:05:500,RX,0001746724 [app] INFO: ACCEL: ,64.000000,-128.000000,-32.000000,-29.309561,168.459457,75.068420
242,"18:17:05:725,RX,0001746859 [app] INFO: ACCEL: ,352.000000,-64.000000,32.000000,-25.204639,165.702484,74.559967",18:17:05:725,RX,0001746859 [app] INFO: ACCEL: ,352.000000,-64.000000,32.000000,-25.204639,165.702484,74.559967
243,"18:17:05:816,RX,0001747039 [app] INFO: ACCEL: ,-32.000000,32.000000,-64.000000,-25.277561,164.128159,72.941887",18:17:05:816,RX,0001747039 [app] INFO: ACCEL: ,-32.000000,32.000000,-64.000000,-25.277561,164.128159,72.941887
244,"18:17:05:903,RX,0001747129 [app] INFO: ACCEL: ,-128.000000,192.000000,-192.000000,-26.368320,164.453384,69.875275",18:17:05:903,RX,0001747129 [app] INFO: ACCEL: ,-128.000000,192.000000,-192.000000,-26.368320,164.453384,69.875275
245,"18:17:05:996,RX,0001747219 [app] INFO: ACCEL: ,64.000000,0.000000,-160.000000,-25.416895,162.555527,67.231216",18:17:05:996,RX,0001747219 [app] INFO: ACCEL: ,64.000000,0.000000,-160.000000,-25.416895,162.555527,67.231216
246,"18:17:06:088,RX,0001747309 [app] INFO: ACCEL: ,-64.000000,-64.000000,288.000000,-25.819597,159.962418,69.753067",18:17:06:088,RX,0001747309 [app] INFO: ACCEL: ,-64.000000,-64.000000,288.000000,-25.819597,159.962418,69.753067
247,"18:17:06:175,RX,0001747399 [app] INFO: ACCEL: ,224.000000,0.000000,-96.000000,-23.237131,158.144135,67.872879",18:17:06:175,RX,0001747399 [app] INFO: ACCEL: ,224.000000,0.000000,-96.000000,-23.237131,158.144135,67.872879
248,"18:17:06:264,RX,0001747489 [app] INFO: ACCEL: ,288.000000,-192.000000,32.000000,-20.036943,154.196335,67.469208",18:17:06:264,RX,0001747489 [app] INFO: ACCEL: ,288.000000,-192.000000,32.000000,-20.036943,154.196335,67.469208
249,"18:17:06:354,RX,0001747579 [app] INFO: ACCEL: ,64.000000,96.000000,0.000000,-19.176388,153.543015,66.717903",18:17:06:354,RX,0001747579 [app] INFO: ACCEL: ,64.000000,96.000000,0.000000,-19.176388,153.543015,66.717903
250,"18:17:06:444,RX,0001747669 [app] INFO: ACCEL: ,288.000000,-576.000000,864.000000,-16.057541,145.434570,75.510017",18:17:06:444,RX,0001747669 [app] INFO: ACCEL: ,288.000000,-576.000000,864.000000,-16.057541,145.434570,75.510017
251,"18:17:06:534,RX,0001747759 [app] INFO: ACCEL: ,-96.000000,128.000000,-160.000000,-16.865948,145.240158,72.900726",18:17:06:534,RX,0001747759 [app] INFO: ACCEL: ,-96.000000,128.000000,-160.000000,-16.865948,145.240158,72.900726
252,"18:17:06:623,RX,0001747849 [app] INFO: ACCEL: ,256.000000,160.000000,-192.000000,-14.129932,145.402985,69.984444",18:17:06:623,RX,0001747849 [app] INFO: ACCEL: ,256.000000,160.000000,-192.000000,-14.129932,145.402985,69.984444
253,"18:17:06:714,RX,0001747939 [app] INFO: ACCEL: ,-32.000000,64.000000,64.000000,-14.308294,144.514511,69.918938",18:17:06:714,RX,0001747939 [app] INFO: ACCEL: ,-32.000000,64.000000,64.000000,-14.308294,144.514511,69.918938
254,"18:17:06:805,RX,0001748029 [app] INFO: ACCEL: ,448.000000,-224.000000,64.000000,-9.737954,140.529388,69.854843",18:17:06:805,RX,0001748029 [app] INFO: ACCEL: ,448.000000,-224.000000,64.000000,-9.737954,140.529388,69.854843
255,"18:17:06:893,RX,0001748119 [app] INFO: ACCEL: ,-64.000000,64.000000,-192.000000,-10.273995,139.704681,67.049294",18:17:06:893,RX,0001748119 [app] INFO: ACCEL: ,-64.000000,64.000000,-192.000000,-10.273995,139.704681,67.049294
256,"18:17:06:982,RX,0001748209 [app] INFO: ACCEL: ,-96.000000,-32.000000,-224.000000,-11.113479,137.871292,63.948017",18:17:06:982,RX,0001748209 [app] INFO: ACCEL: ,-96.000000,-32.000000,-224.000000,-11.113479,137.871292,63.948017
257,"18:17:07:073,RX,0001748299 [app] INFO: ACCEL: ,96.000000,-352.000000,-64.000000,-10.072964,132.678329,62.591270",18:17:07:073,RX,0001748299 [app] INFO: ACCEL: ,96.000000,-352.000000,-64.000000,-10.072964,132.678329,62.591270
258,"18:17:07:163,RX,0001748389 [app] INFO: ACCEL: ,-64.000000,0.000000,96.000000,-10.592879,131.273117,62.942703",18:17:07:163,RX,0001748389 [app] INFO: ACCEL: ,-64.000000,0.000000,96.000000,-10.592879,131.273117,62.942703
259,"18:17:07:255,RX,0001748479 [app] INFO: ACCEL: ,-224.000000,-288.000000,288.000000,-12.632887,126.867523,65.287025",18:17:07:255,RX,0001748479 [app] INFO: ACCEL: ,-224.000000,-288.000000,288.000000,-12.632887,126.867523,65.287025
260,"18:17:07:435,RX,0001748569 [app] INFO: ACCEL: ,-576.000000,-32.000000,416.000000,-17.989799,125.201843,68.918694",18:17:07:435,RX,0001748569 [app] INFO: ACCEL: ,-576.000000,-32.000000,416.000000,-17.989799,125.201843,68.918694
261,"18:17:07:524,RX,0001748749 [app] INFO: ACCEL: ,160.000000,-128.000000,-128.000000,-16.294573,122.566383,66.886467",18:17:07:524,RX,0001748749 [app] INFO: ACCEL: ,160.000000,-128.000000,-128.000000,-16.294573,122.566383,66.886467
